time_iso,elapsed_s,V_mV,I_mA,T_0p1C
2026-09-04T11:27:24.368,248.012,4057,14,237
2026-09-04T11:27:24.568,248.212,4057,13,236
2026-09-04T11:27:24.768,248.411,4057,12,236
2026-09-04T11:27:24.967,248.611,4057,13,236
2026-09-04T11:27:25.168,248.811,4058,15,236
2026-09-04T11:27:25.367,249.011,4057,13,236
2026-09-04T11:27:25.567,249.211,4057,14,236
2026-09-04T11:27:25.767,249.411,4057,14,236
2026-09-04T11:27:25.967,249.611,4057,14,236
2026-09-04T11:27:26.167,249.810,4058,14,236
2026-09-04T11:27:26.367,250.010,4057,14,237
2026-09-04T11:27:26.566,250.210,4057,14,236
2026-09-04T11:27:26.766,250.410,4057,12,236
2026-09-04T11:27:26.966,250.610,4057,15,236
2026-09-04T11:27:27.166,250.810,4057,12,236
2026-09-04T11:27:27.366,251.009,4057,14,237
2026-09-04T11:27:27.566,251.209,4057,12,236
2026-09-04T11:27:27.765,251.409,4057,13,236
2026-09-04T11:27:27.965,251.609,4058,13,236
2026-09-04T11:27:28.165,251.809,4057,15,236
2026-09-04T11:27:28.365,252.009,4057,13,236
2026-09-04T11:27:28.565,252.209,4057,15,236
2026-09-04T11:27:28.765,252.408,4058,13,236
2026-09-04T11:27:28.964,252.608,4057,14,236
2026-09-04T11:27:29.164,252.808,4058,14,236
2026-09-04T11:27:29.364,253.008,4057,15,236
2026-09-04T11:27:29.564,253.208,4057,14,235
2026-09-04T11:27:29.764,253.408,4058,13,236
2026-09-04T11:27:29.964,253.608,4057,14,236
2026-09-04T11:27:30.164,253.808,4058,12,235
2026-09-04T11:27:30.364,254.007,4058,14,236
2026-09-04T11:27:30.564,254.208,4057,12,235
2026-09-04T11:27:30.763,254.407,4057,14,235
2026-09-04T11:27:30.963,254.607,4058,13,235
2026-09-04T11:27:31.163,254.807,4057,15,236
2026-09-04T11:27:31.363,255.007,4057,13,235
2026-09-04T11:27:31.563,255.207,4057,14,235
2026-09-04T11:27:31.763,255.407,4057,12,236
2026-09-04T11:27:31.962,255.606,4058,15,235
2026-09-04T11:27:32.162,255.806,4057,14,236
2026-09-04T11:27:32.362,256.006,4058,16,236
2026-09-04T11:27:32.562,256.206,4057,14,236
2026-09-04T11:27:32.762,256.406,4057,14,235
2026-09-04T11:27:32.962,256.606,4057,13,236
2026-09-04T11:27:33.162,256.805,4057,12,235
2026-09-04T11:27:33.362,257.005,4057,13,236
2026-09-04T11:27:33.561,257.205,4057,12,236
2026-09-04T11:27:33.761,257.405,4058,13,235
2026-09-04T11:27:33.961,257.605,4058,14,235
2026-09-04T11:27:34.161,257.805,4058,13,236
2026-09-04T11:27:34.361,258.005,4058,13,236
2026-09-04T11:27:34.561,258.204,4058,14,235
2026-09-04T11:27:34.761,258.404,4057,13,236
2026-09-04T11:27:34.960,258.604,4058,13,235
2026-09-04T11:27:35.160,258.804,4057,15,236
2026-09-04T11:27:35.360,259.004,4057,14,235
2026-09-04T11:27:35.560,259.204,4058,15,236
2026-09-04T11:27:35.760,259.403,4057,13,235
2026-09-04T11:27:35.960,259.603,4058,13,236
2026-09-04T11:27:36.160,259.803,4057,11,235
2026-09-04T11:27:36.359,260.003,4058,14,236
2026-09-04T11:27:36.559,260.203,4058,12,236
2026-09-04T11:27:36.759,260.403,4058,13,235
2026-09-04T11:27:36.959,260.603,4057,14,235
2026-09-04T11:27:37.159,260.803,4058,12,236
2026-09-04T11:27:37.359,261.002,4057,13,235
2026-09-04T11:27:37.559,261.202,4057,14,235
2026-09-04T11:27:37.758,261.402,4058,13,236
2026-09-04T11:27:37.958,261.602,4057,13,235
2026-09-04T11:27:38.158,261.802,4058,15,236
2026-09-04T11:27:38.358,262.002,4058,13,236
2026-09-04T11:27:38.558,262.202,4058,15,236
2026-09-04T11:27:38.758,262.402,4058,13,235
2026-09-04T11:27:38.958,262.601,4058,15,236
2026-09-04T11:27:39.158,262.801,4058,11,236
2026-09-04T11:27:39.358,263.001,4058,14,236
2026-09-04T11:27:39.557,263.201,4057,12,236
2026-09-04T11:27:39.758,263.401,4057,14,236
2026-09-04T11:27:39.957,263.601,4058,13,235
2026-09-04T11:27:40.157,263.801,4058,13,236
2026-09-04T11:27:40.357,264.000,4058,13,236
2026-09-04T11:27:40.557,264.200,4058,15,236
2026-09-04T11:27:40.756,264.400,4058,13,236
2026-09-04T11:27:40.956,264.600,4058,15,236
2026-09-04T11:27:41.156,264.800,4058,14,236
2026-09-04T11:27:41.356,265.000,4058,14,236
2026-09-04T11:27:41.556,265.200,4058,14,236
2026-09-04T11:27:41.756,265.400,4057,14,236
2026-09-04T11:27:41.955,265.599,4058,12,236
2026-09-04T11:27:42.155,265.799,4060,12,236
2026-09-04T11:27:42.355,265.999,4058,14,236
2026-09-04T11:27:42.555,266.199,4057,12,237
2026-09-04T11:27:42.755,266.399,4057,13,236
2026-09-04T11:27:42.955,266.599,4058,12,236
2026-09-04T11:27:43.155,266.799,4058,13,236
2026-09-04T11:27:43.354,266.998,4058,14,236
2026-09-04T11:27:43.554,267.198,4058,15,236
2026-09-04T11:27:43.754,267.398,4058,13,236
2026-09-04T11:27:43.954,267.598,4058,15,236
2026-09-04T11:27:44.154,267.798,4058,13,236
2026-09-04T11:27:44.354,267.998,4058,15,236
2026-09-04T11:27:44.554,268.197,4058,14,237
2026-09-04T11:27:44.754,268.398,4057,15,236
2026-09-04T11:27:44.954,268.597,4058,12,236
2026-09-04T11:27:45.153,268.797,4058,14,237
2026-09-04T11:27:45.353,268.997,4058,13,236
2026-09-04T11:27:45.553,269.197,4058,12,237
2026-09-04T11:27:45.753,269.397,4058,12,236
2026-09-04T11:27:45.953,269.596,4058,13,237
2026-09-04T11:27:46.153,269.796,4058,13,236
2026-09-04T11:27:46.353,269.996,4060,14,237
2026-09-04T11:27:46.552,270.196,4060,13,237
2026-09-04T11:27:46.752,270.396,4060,13,237
2026-09-04T11:27:46.952,270.596,4057,14,237
2026-09-04T11:27:47.152,270.796,4058,13,236
2026-09-04T11:27:47.352,270.996,4058,14,237
2026-09-04T11:27:47.552,271.195,4058,15,237
2026-09-04T11:27:47.752,271.395,4058,14,237
2026-09-04T11:27:47.951,271.595,4058,12,236
2026-09-04T11:27:48.151,271.795,4058,14,237
2026-09-04T11:27:48.351,271.995,4058,12,237
2026-09-04T11:27:48.551,272.195,4060,11,237
2026-09-04T11:27:48.751,272.395,4058,15,237
2026-09-04T11:27:48.951,272.595,4058,12,237
2026-09-04T11:27:49.151,272.794,4058,13,237
2026-09-04T11:27:49.350,272.994,4058,13,237
2026-09-04T11:27:49.550,273.194,4060,13,237
2026-09-04T11:27:49.750,273.394,4058,13,237
2026-09-04T11:27:49.950,273.594,4058,15,237
2026-09-04T11:27:50.150,273.794,4060,13,237
2026-09-04T11:27:50.350,273.994,4060,15,237
2026-09-04T11:27:50.550,274.193,4060,13,237
2026-09-04T11:27:50.750,274.393,4060,14,237
2026-09-04T11:27:50.949,274.593,4060,11,238
2026-09-04T11:27:51.150,274.794,4058,15,237
2026-09-04T11:27:51.349,274.993,4058,12,237
2026-09-04T11:27:51.549,275.193,4058,14,237
2026-09-04T11:27:51.749,275.393,4060,13,237
2026-09-04T11:27:51.949,275.592,4058,12,238
2026-09-04T11:27:52.149,275.793,4057,13,237
2026-09-04T11:27:52.349,275.992,4058,12,237
2026-09-04T11:27:52.548,276.192,4060,13,237
2026-09-04T11:27:52.748,276.392,4058,14,237
2026-09-04T11:27:52.948,276.592,4060,14,237
2026-09-04T11:27:53.148,276.792,4058,13,237
2026-09-04T11:27:53.348,276.992,4060,14,237
2026-09-04T11:27:53.548,277.192,4060,13,237
2026-09-04T11:27:53.748,277.391,4060,14,237
2026-09-04T11:27:53.948,277.591,4058,14,237
2026-09-04T11:27:54.148,277.792,4060,14,237
2026-09-04T11:27:54.348,277.991,4058,12,236
2026-09-04T11:27:54.547,278.191,4060,13,237
2026-09-04T11:27:54.747,278.391,4060,12,237
2026-09-04T11:27:54.947,278.591,4060,11,237
2026-09-04T11:27:55.147,278.791,4060,14,237
2026-09-04T11:27:55.347,278.990,4060,12,237
2026-09-04T11:27:55.547,279.190,4058,14,236
2026-09-04T11:27:55.746,279.390,4058,13,237
2026-09-04T11:27:55.946,279.590,4058,13,237
2026-09-04T11:27:56.146,279.790,4060,13,236
2026-09-04T11:27:56.347,279.990,4060,15,237
2026-09-04T11:27:56.546,280.190,4060,13,236
2026-09-04T11:27:56.746,280.389,4058,15,236
2026-09-04T11:27:56.946,280.589,4060,13,236
2026-09-04T11:27:57.145,280.789,4058,14,236
2026-09-04T11:27:57.345,280.989,4060,11,237
2026-09-04T11:27:57.545,281.189,4058,15,236
2026-09-04T11:27:57.745,281.389,4058,12,237
2026-09-04T11:27:57.945,281.589,4060,14,236
2026-09-04T11:27:58.145,281.789,4058,13,236
2026-09-04T11:27:58.345,281.989,4060,12,237
2026-09-04T11:27:58.545,282.188,4060,13,236
2026-09-04T11:27:58.745,282.388,4058,12,236
2026-09-04T11:27:58.944,282.588,4060,13,236
2026-09-04T11:27:59.144,282.788,4060,14,236
2026-09-04T11:27:59.344,282.988,4058,14,236
2026-09-04T11:27:59.544,283.188,4060,13,236
2026-09-04T11:27:59.744,283.388,4060,14,236
2026-09-04T11:27:59.944,283.587,4060,12,236
2026-09-04T11:28:00.144,283.787,4060,14,236
2026-09-04T11:28:00.344,283.987,4060,13,236
2026-09-04T11:28:00.544,284.187,4058,15,236
2026-09-04T11:28:00.743,284.387,4060,12,236
2026-09-04T11:28:00.943,284.587,4060,14,236
2026-09-04T11:28:01.143,284.787,4060,13,236
2026-09-04T11:28:01.343,284.987,4061,12,236
2026-09-04T11:28:01.543,285.187,4060,13,236
2026-09-04T11:28:01.742,285.386,4061,13,235
2026-09-04T11:28:01.942,285.586,4060,13,236
2026-09-04T11:28:02.142,285.786,4060,14,236
2026-09-04T11:28:02.342,285.986,4060,14,236
2026-09-04T11:28:02.542,286.185,4060,14,236
2026-09-04T11:28:02.742,286.385,4058,14,235
2026-09-04T11:28:02.942,286.585,4058,14,236
2026-09-04T11:28:03.141,286.785,4060,14,236
2026-09-04T11:28:03.341,286.985,4061,13,236
2026-09-04T11:28:03.541,287.185,4058,15,235
2026-09-04T11:28:03.742,287.385,4060,13,236
2026-09-04T11:28:03.941,287.585,4060,15,235
2026-09-04T11:28:04.140,287.784,4060,12,236
2026-09-04T11:28:04.341,287.984,4058,12,236
2026-09-04T11:28:04.540,288.184,4060,13,236
2026-09-04T11:28:04.740,288.384,4060,12,235
2026-09-04T11:28:04.940,288.584,4060,13,236
2026-09-04T11:28:05.140,288.783,4060,14,235
2026-09-04T11:28:05.340,288.983,4060,13,236
2026-09-04T11:28:05.539,289.183,4060,14,235
2026-09-04T11:28:05.740,289.383,4060,14,235
2026-09-04T11:28:05.939,289.583,4061,15,236
2026-09-04T11:28:06.139,289.783,4060,14,236
2026-09-04T11:28:06.339,289.983,4058,14,236
2026-09-04T11:28:06.539,290.183,4060,15,235
2026-09-04T11:28:06.739,290.382,4061,13,236
2026-09-04T11:28:06.938,290.582,4060,14,235
2026-09-04T11:28:07.138,290.782,4061,13,236
2026-09-04T11:28:07.338,290.982,4060,12,235
2026-09-04T11:28:07.538,291.182,4058,13,235
2026-09-04T11:28:07.738,291.382,4060,13,235
2026-09-04T11:28:07.938,291.582,4060,13,236
2026-09-04T11:28:08.138,291.782,4061,15,235
2026-09-04T11:28:08.338,291.981,4060,13,236
2026-09-04T11:28:08.538,292.181,4060,14,235
2026-09-04T11:28:08.737,292.381,4060,14,236
2026-09-04T11:28:08.937,292.581,4061,14,235
2026-09-04T11:28:09.137,292.781,4060,14,236
2026-09-04T11:28:09.337,292.981,4061,14,235
2026-09-04T11:28:09.537,293.181,4060,15,236
2026-09-04T11:28:09.736,293.380,4061,12,235
2026-09-04T11:28:09.936,293.580,4060,15,236
2026-09-04T11:28:10.136,293.780,4060,12,236
2026-09-04T11:28:10.336,293.980,4060,12,235
2026-09-04T11:28:10.536,294.180,4061,12,235
2026-09-04T11:28:10.736,294.380,4058,13,235
2026-09-04T11:28:10.935,294.579,4060,13,236
2026-09-04T11:28:11.135,294.779,4060,15,235
2026-09-04T11:28:11.336,294.980,4060,14,236
2026-09-04T11:28:11.535,295.179,4061,14,235
2026-09-04T11:28:11.735,295.379,4060,15,235
2026-09-04T11:28:11.935,295.579,4060,13,235
2026-09-04T11:28:12.135,295.778,4060,15,235
2026-09-04T11:28:12.335,295.978,4060,12,234
2026-09-04T11:28:12.534,296.178,4061,16,235
2026-09-04T11:28:12.734,296.378,4061,12,235
2026-09-04T11:28:12.934,296.578,4060,15,235
2026-09-04T11:28:13.134,296.777,4060,13,235
2026-09-04T11:28:13.334,296.978,4060,12,235
2026-09-04T11:28:13.534,297.177,4060,13,234
2026-09-04T11:28:13.733,297.377,4060,16,235
2026-09-04T11:28:13.933,297.577,4061,13,235
2026-09-04T11:28:14.133,297.777,4060,15,235
2026-09-04T11:28:14.333,297.977,4061,14,234
2026-09-04T11:28:14.533,298.177,4060,14,235
2026-09-04T11:28:14.733,298.377,4062,14,235
2026-09-04T11:28:14.933,298.577,4061,14,235
2026-09-04T11:28:15.133,298.776,4061,14,234
2026-09-04T11:28:15.332,298.976,4060,12,235
2026-09-04T11:28:15.532,299.176,4060,16,235
2026-09-04T11:28:15.732,299.376,4060,12,235
2026-09-04T11:28:15.932,299.575,4061,15,235
2026-09-04T11:28:16.132,299.775,4060,13,235
2026-09-04T11:28:16.331,299.975,4060,13,234
2026-09-04T11:28:16.531,300.175,4060,13,235
2026-09-04T11:28:16.731,300.375,4060,15,235
2026-09-04T11:28:16.931,300.575,4060,13,235
2026-09-04T11:28:17.131,300.775,4060,15,235
2026-09-04T11:28:17.331,300.975,4061,15,235
2026-09-04T11:28:17.531,301.174,4060,14,235
2026-09-04T11:28:17.731,301.374,4060,15,235
2026-09-04T11:28:17.930,301.574,4061,13,235
2026-09-04T11:28:18.130,301.774,4060,15,234
2026-09-04T11:28:18.330,301.973,4061,12,235
2026-09-04T11:28:18.530,302.173,4060,16,235
2026-09-04T11:28:18.729,302.373,4061,12,235
2026-09-04T11:28:18.929,302.573,4061,13,235
2026-09-04T11:28:19.129,302.773,4061,13,235
2026-09-04T11:28:19.329,302.973,4060,13,235
2026-09-04T11:28:19.529,303.173,4061,13,235
2026-09-04T11:28:19.729,303.372,4061,15,235
2026-09-04T11:28:19.928,303.572,4060,14,235
2026-09-04T11:28:20.129,303.773,4060,15,235
2026-09-04T11:28:20.328,303.972,4061,15,235
2026-09-04T11:28:20.528,304.172,4061,13,235
2026-09-04T11:28:20.728,304.372,4062,15,235
2026-09-04T11:28:20.927,304.571,4062,13,235
2026-09-04T11:28:21.127,304.771,4061,13,235
2026-09-04T11:28:21.327,304.971,4061,11,235
2026-09-04T11:28:21.527,305.171,4061,14,235
2026-09-04T11:28:21.727,305.371,4061,12,236
2026-09-04T11:28:21.927,305.570,4061,13,235
2026-09-04T11:28:22.127,305.770,4061,13,235
2026-09-04T11:28:22.326,305.970,4061,13,235
2026-09-04T11:28:22.526,306.170,4061,13,235
2026-09-04T11:28:22.726,306.370,4062,15,235
2026-09-04T11:28:22.926,306.569,4061,13,235
2026-09-04T11:28:23.126,306.769,4061,15,235
2026-09-04T11:28:23.326,306.969,4061,14,235
2026-09-04T11:28:23.525,307.169,4061,14,236
2026-09-04T11:28:23.725,307.369,4061,11,235
2026-09-04T11:28:23.925,307.569,4061,14,235
2026-09-04T11:28:24.125,307.768,4061,12,235
2026-09-04T11:28:24.325,307.968,4061,13,235
2026-09-04T11:28:24.524,308.168,4061,14,236
2026-09-04T11:28:24.724,308.368,4061,13,235
2026-09-04T11:28:24.924,308.568,4062,13,235
2026-09-04T11:28:25.124,308.768,4061,12,235
2026-09-04T11:28:25.324,308.967,4061,14,236
2026-09-04T11:28:25.523,309.167,4061,14,235
2026-09-04T11:28:25.723,309.367,4061,15,236
2026-09-04T11:28:25.923,309.567,4060,14,235
2026-09-04T11:28:26.123,309.767,4061,14,236
2026-09-04T11:28:26.323,309.966,4061,14,236
2026-09-04T11:28:26.523,310.166,4061,14,236
2026-09-04T11:28:26.722,310.366,4061,12,235
2026-09-04T11:28:26.922,310.566,4061,15,236
2026-09-04T11:28:27.123,310.767,4061,12,236
2026-09-04T11:28:27.322,310.966,4061,15,236
2026-09-04T11:28:27.522,311.165,4061,13,237
2026-09-04T11:28:27.722,311.365,4062,12,236
2026-09-04T11:28:27.921,311.565,4061,13,236
2026-09-04T11:28:28.121,311.765,4061,15,236
2026-09-04T11:28:28.321,311.965,4061,13,237
2026-09-04T11:28:28.521,312.164,4061,15,236
2026-09-04T11:28:28.721,312.365,4061,13,237
2026-09-04T11:28:28.921,312.564,4061,14,236
2026-09-04T11:28:29.120,312.764,4061,14,237
2026-09-04T11:28:29.320,312.964,4061,15,237
2026-09-04T11:28:29.520,313.164,4061,14,237
2026-09-04T11:28:29.720,313.364,4061,13,236
2026-09-04T11:28:29.920,313.563,4061,14,237
2026-09-04T11:28:30.120,313.763,4061,13,237
2026-09-04T11:28:30.319,313.963,4061,13,238
2026-09-04T11:28:30.519,314.163,4061,12,237
2026-09-04T11:28:30.719,314.362,4062,14,237
2026-09-04T11:28:30.919,314.562,4061,13,237
2026-09-04T11:28:31.118,314.762,4061,15,237
2026-09-04T11:28:31.318,314.962,4061,13,237
2026-09-04T11:28:31.518,315.162,4061,15,238
2026-09-04T11:28:31.718,315.362,4062,13,237
2026-09-04T11:28:31.918,315.561,4062,15,237
2026-09-04T11:28:32.117,315.761,4061,14,237
2026-09-04T11:28:32.317,315.961,4061,16,238
2026-09-04T11:28:32.517,316.161,4062,12,237
2026-09-04T11:28:32.717,316.361,4061,15,238
2026-09-04T11:28:32.917,316.561,4061,12,237
2026-09-04T11:28:33.117,316.760,4062,12,238
2026-09-04T11:28:33.316,316.960,4061,13,237
2026-09-04T11:28:33.516,317.160,4061,13,237
2026-09-04T11:28:33.716,317.360,4061,13,236
2026-09-04T11:28:33.916,317.560,4061,14,237
2026-09-04T11:28:34.116,317.759,4061,13,237
2026-09-04T11:28:34.316,317.959,4060,13,237
2026-09-04T11:28:34.515,318.159,4061,14,237
2026-09-04T11:28:34.715,318.359,4061,12,237
2026-09-04T11:28:34.915,318.559,4061,14,237
2026-09-04T11:28:35.115,318.758,4061,12,238
2026-09-04T11:28:35.315,318.959,4061,16,237
2026-09-04T11:28:35.514,319.158,4061,12,238
2026-09-04T11:28:35.714,319.358,4061,15,237
2026-09-04T11:28:35.914,319.558,4061,13,238
2026-09-04T11:28:36.114,319.758,4061,12,237
2026-09-04T11:28:36.314,319.957,4062,13,237
2026-09-04T11:28:36.513,320.157,4061,12,237
2026-09-04T11:28:36.713,320.357,4061,13,237
2026-09-04T11:28:36.913,320.557,4061,13,237
2026-09-04T11:28:37.113,320.757,4062,15,237
2026-09-04T11:28:37.313,320.956,4061,13,237
2026-09-04T11:28:37.513,321.157,4061,15,237
2026-09-04T11:28:37.712,321.356,4061,14,237
2026-09-04T11:28:37.912,321.556,4061,14,237
2026-09-04T11:28:38.112,321.756,4061,12,237
2026-09-04T11:28:38.312,321.956,4062,13,237
2026-09-04T11:28:38.512,322.155,4061,13,237
2026-09-04T11:28:38.711,322.355,4061,11,238
2026-09-04T11:28:38.911,322.555,4062,15,237
2026-09-04T11:28:39.111,322.755,4062,12,237
2026-09-04T11:28:39.311,322.955,4062,13,238
2026-09-04T11:28:39.511,323.155,4061,14,237
2026-09-04T11:28:39.710,323.354,4062,13,238
2026-09-04T11:28:39.910,323.554,4062,14,238
2026-09-04T11:28:40.110,323.754,4062,14,238
2026-09-04T11:28:40.310,323.954,4062,15,238
2026-09-04T11:28:40.510,324.154,4061,14,238
2026-09-04T11:28:40.710,324.353,4061,15,237
2026-09-04T11:28:40.909,324.553,4061,13,237
2026-09-04T11:28:41.109,324.753,4061,12,237
2026-09-04T11:28:41.309,324.953,4061,13,237
2026-09-04T11:28:41.509,325.153,4062,12,237
2026-09-04T11:28:41.709,325.353,4062,13,237
2026-09-04T11:28:41.909,325.552,4062,14,236
2026-09-04T11:28:42.109,325.753,4061,14,237
2026-09-04T11:28:42.308,325.952,4061,13,236
2026-09-04T11:28:42.508,326.152,4062,14,236
2026-09-04T11:28:42.708,326.352,4061,12,236
2026-09-04T11:28:42.908,326.551,4062,14,237
2026-09-04T11:28:43.107,326.751,4061,14,236
2026-09-04T11:28:43.308,326.951,4062,16,237
2026-09-04T11:28:43.507,327.151,4062,13,236
2026-09-04T11:28:43.707,327.351,4062,15,236
2026-09-04T11:28:43.907,327.551,4061,14,236
2026-09-04T11:28:44.107,327.750,4062,12,236
2026-09-04T11:28:44.307,327.950,4061,13,237
2026-09-04T11:28:44.506,328.150,4062,12,236
2026-09-04T11:28:44.706,328.350,4062,13,236
2026-09-04T11:28:44.906,328.550,4062,13,237
2026-09-04T11:28:45.106,328.749,4062,15,237
2026-09-04T11:28:45.306,328.950,4062,13,236
2026-09-04T11:28:45.505,329.149,4062,15,237
2026-09-04T11:28:45.705,329.349,4062,12,236
2026-09-04T11:28:45.905,329.549,4062,15,237
2026-09-04T11:28:46.105,329.749,4062,13,236
2026-09-04T11:28:46.305,329.949,4061,15,237
2026-09-04T11:28:46.505,330.148,4061,12,235
2026-09-04T11:28:46.704,330.348,4062,14,236
2026-09-04T11:28:46.905,330.548,4062,14,236
2026-09-04T11:28:47.104,330.748,4062,13,237
2026-09-04T11:28:47.304,330.948,4062,13,236
2026-09-04T11:28:47.504,331.148,4062,12,236
2026-09-04T11:28:47.704,331.347,4061,13,236
2026-09-04T11:28:47.903,331.547,4061,14,237
2026-09-04T11:28:48.104,331.747,4062,15,236
2026-09-04T11:28:48.303,331.947,4062,13,237
2026-09-04T11:28:48.503,332.147,4062,15,236
2026-09-04T11:28:48.703,332.347,4061,13,237
2026-09-04T11:28:48.903,332.546,4062,14,236
2026-09-04T11:28:49.103,332.746,4062,11,237
2026-09-04T11:28:49.302,332.946,4062,14,236
2026-09-04T11:28:49.502,333.146,4062,12,237
2026-09-04T11:28:49.702,333.346,4062,13,236
2026-09-04T11:28:49.902,333.545,4062,14,237
2026-09-04T11:28:50.102,333.745,4062,12,236
2026-09-04T11:28:50.302,333.945,4062,13,236
2026-09-04T11:28:50.501,334.145,4062,13,236
2026-09-04T11:28:50.701,334.345,4062,13,237
2026-09-04T11:28:50.901,334.544,4061,13,236
2026-09-04T11:28:51.101,334.744,4061,15,237
2026-09-04T11:28:51.300,334.944,4061,14,236
2026-09-04T11:28:51.500,335.144,4062,14,237
2026-09-04T11:28:51.700,335.344,4062,14,236
2026-09-04T11:28:51.900,335.544,4061,13,237
2026-09-04T11:28:52.100,335.744,4062,12,236
2026-09-04T11:28:52.300,335.944,4061,13,237
2026-09-04T11:28:52.500,336.143,4062,13,236
2026-09-04T11:28:52.699,336.343,4062,11,237
2026-09-04T11:28:52.899,336.543,4062,14,237
2026-09-04T11:28:53.099,336.743,4062,12,236
2026-09-04T11:28:53.299,336.943,4062,13,237
2026-09-04T11:28:53.499,337.142,4061,14,237
2026-09-04T11:28:53.699,337.342,4062,13,236
2026-09-04T11:28:53.898,337.542,4062,15,237
2026-09-04T11:28:54.098,337.742,4062,13,236
2026-09-04T11:28:54.298,337.942,4062,15,236
2026-09-04T11:28:54.498,338.142,4062,14,237
2026-09-04T11:28:54.698,338.341,4062,13,236
2026-09-04T11:28:54.898,338.541,4062,15,237
2026-09-04T11:28:55.097,338.741,4062,12,236
2026-09-04T11:28:55.297,338.941,4062,14,237
2026-09-04T11:28:55.497,339.140,4062,12,237
2026-09-04T11:28:55.696,339.340,4062,12,236
2026-09-04T11:28:55.896,339.540,4062,12,236
2026-09-04T11:28:56.096,339.740,4062,15,237
2026-09-04T11:28:56.296,339.940,4062,13,236
2026-09-04T11:28:56.496,340.140,4062,15,237
2026-09-04T11:28:56.696,340.339,4063,15,236
2026-09-04T11:28:56.895,340.539,4062,13,237
2026-09-04T11:28:57.096,340.739,4062,15,236
2026-09-04T11:28:57.295,340.939,4063,13,237
2026-09-04T11:28:57.495,341.139,4062,15,236
2026-09-04T11:28:57.695,341.339,4062,11,237
2026-09-04T11:28:57.895,341.538,4062,15,236
2026-09-04T11:28:58.095,341.738,4062,12,237
2026-09-04T11:28:58.295,341.938,4062,13,236
2026-09-04T11:28:58.494,342.138,4063,14,236
2026-09-04T11:28:58.694,342.338,4063,12,236
2026-09-04T11:28:58.894,342.538,4062,13,236
2026-09-04T11:28:59.094,342.737,4062,14,236
2026-09-04T11:28:59.293,342.937,4062,13,236
2026-09-04T11:28:59.493,343.137,4062,13,236
2026-09-04T11:28:59.693,343.337,4063,15,236
2026-09-04T11:28:59.893,343.537,4062,14,236
2026-09-04T11:29:00.093,343.736,4062,15,237
2026-09-04T11:29:00.293,343.936,4062,14,236
2026-09-04T11:29:00.492,344.136,4062,14,236
2026-09-04T11:29:00.692,344.336,4062,12,236
2026-09-04T11:29:00.892,344.536,4062,13,236
2026-09-04T11:29:01.092,344.736,4062,13,236
2026-09-04T11:29:01.292,344.935,4062,13,236
2026-09-04T11:29:01.492,345.135,4062,14,236
2026-09-04T11:29:01.692,345.335,4063,13,236
2026-09-04T11:29:01.892,345.535,4062,13,236
2026-09-04T11:29:02.091,345.735,4062,14,236
2026-09-04T11:29:02.292,345.935,4062,12,236
2026-09-04T11:29:02.491,346.134,4061,14,236
2026-09-04T11:29:02.691,346.334,4062,14,236
2026-09-04T11:29:02.890,346.534,4062,16,236
2026-09-04T11:29:03.090,346.734,4063,13,235
2026-09-04T11:29:03.290,346.934,4062,14,236
2026-09-04T11:29:03.490,347.134,4062,13,236
2026-09-04T11:29:03.690,347.334,4062,13,236
2026-09-04T11:29:03.889,347.533,4062,13,236
2026-09-04T11:29:04.089,347.733,4062,12,236
2026-09-04T11:29:04.289,347.933,4063,13,236
2026-09-04T11:29:04.489,348.133,4062,13,236
2026-09-04T11:29:04.689,348.332,4062,15,236
2026-09-04T11:29:04.889,348.532,4062,13,236
2026-09-04T11:29:05.088,348.732,4062,15,236
2026-09-04T11:29:05.289,348.932,4062,14,236
2026-09-04T11:29:05.488,349.132,4063,14,236
2026-09-04T11:29:05.688,349.332,4063,11,236
2026-09-04T11:29:05.888,349.531,4062,14,236
2026-09-04T11:29:06.088,349.732,4062,12,236
2026-09-04T11:29:06.287,349.931,4061,11,236
2026-09-04T11:29:06.487,350.131,4063,14,237
2026-09-04T11:29:06.687,350.331,4062,12,236
2026-09-04T11:29:06.887,350.531,4061,14,236
2026-09-04T11:29:07.087,350.731,4062,14,236
2026-09-04T11:29:07.287,350.930,4062,12,236
2026-09-04T11:29:07.486,351.130,4062,13,236
2026-09-04T11:29:07.686,351.330,4063,14,236
2026-09-04T11:29:07.886,351.530,4062,16,236
2026-09-04T11:29:08.086,351.730,4062,14,236
2026-09-04T11:29:08.286,351.929,4062,14,236
2026-09-04T11:29:08.486,352.130,4062,14,236
2026-09-04T11:29:08.686,352.329,4062,13,236
2026-09-04T11:29:08.885,352.529,4063,14,236
2026-09-04T11:29:09.085,352.729,4062,12,236
2026-09-04T11:29:09.285,352.929,4063,12,236
2026-09-04T11:29:09.485,353.128,4062,13,236
2026-09-04T11:29:09.685,353.329,4063,13,235
2026-09-04T11:29:09.884,353.528,4062,13,236
2026-09-04T11:29:10.084,353.728,4062,14,236
2026-09-04T11:29:10.284,353.928,4062,14,236
2026-09-04T11:29:10.484,354.127,4062,14,235
2026-09-04T11:29:10.684,354.327,4062,14,236
2026-09-04T11:29:10.883,354.527,4062,13,236
2026-09-04T11:29:11.083,354.727,4062,15,236
2026-09-04T11:29:11.283,354.927,4062,11,235
2026-09-04T11:29:11.483,355.127,4062,15,236
