elapsed_s,V_mV,I_mA,soc_ref_pct,soc_mcu_pct,err_pct,err_nobias_pct,state
7771.8,3298,2002,32.38,29.43,-2.95,-1.24,load
7776.8,3296,2003,32.30,29.42,-2.88,-1.17,load
7781.8,3296,2003,32.21,29.42,-2.79,-1.08,load
7786.8,3295,2002,32.13,29.43,-2.70,-0.99,load
7791.8,3293,2002,32.05,29.41,-2.64,-0.93,load
7796.8,3293,2002,31.96,29.40,-2.56,-0.85,load
7801.8,3292,2003,31.88,29.39,-2.49,-0.78,load
7806.8,3290,2002,31.80,29.39,-2.41,-0.70,load
7811.8,3290,2003,31.72,29.39,-2.33,-0.62,load
7816.8,3288,2002,31.63,29.37,-2.26,-0.55,load
7821.8,3287,2002,31.55,29.35,-2.20,-0.49,load
7826.8,3287,2002,31.47,29.36,-2.11,-0.40,load
7831.8,3285,2002,31.38,29.34,-2.04,-0.33,load
7836.8,3285,2002,31.30,29.31,-1.99,-0.28,load
7841.8,3283,2003,31.22,29.32,-1.90,-0.19,load
7846.8,3282,2003,31.14,29.28,-1.86,-0.15,load
7851.8,3282,2003,31.05,29.28,-1.77,-0.06,load
7856.8,3281,2003,30.97,29.26,-1.71,+0.00,load
7861.8,3278,2004,30.89,29.23,-1.66,+0.05,load
7866.8,3280,2004,30.80,29.23,-1.57,+0.14,load
7871.8,3278,2003,30.72,29.19,-1.53,+0.18,load
7876.8,3276,2003,30.64,29.17,-1.47,+0.24,load
7881.8,3276,2003,30.55,29.16,-1.39,+0.32,load
7886.8,3275,2003,30.47,29.13,-1.34,+0.37,load
7891.8,3273,2003,30.39,29.10,-1.29,+0.42,load
7896.8,3272,2004,30.30,29.06,-1.24,+0.47,load
7901.8,3271,2003,30.22,29.04,-1.18,+0.53,load
7906.8,3271,2003,30.14,29.02,-1.12,+0.59,load
7911.8,3268,2003,30.06,28.97,-1.09,+0.62,load
7916.8,3268,2004,29.97,28.94,-1.03,+0.68,load
7921.8,3266,2004,29.89,28.91,-0.98,+0.73,load
7926.7,3266,2004,29.81,28.88,-0.93,+0.78,load
7931.7,3263,2004,29.72,28.83,-0.89,+0.82,load
7936.7,3263,2004,29.64,28.79,-0.85,+0.86,load
7941.7,3262,2004,29.56,28.75,-0.81,+0.90,load
7946.7,3261,2003,29.47,28.72,-0.75,+0.96,load
7951.7,3260,2003,29.39,28.68,-0.71,+1.00,load
7956.7,3260,2005,29.31,28.65,-0.66,+1.05,load
7961.7,3258,2003,29.23,28.58,-0.65,+1.06,load
7966.7,3257,2004,29.14,28.55,-0.59,+1.12,load
7971.7,3256,2003,29.06,28.50,-0.56,+1.15,load
7976.7,3253,2004,28.98,28.43,-0.55,+1.16,load
7981.7,3253,2003,28.89,28.39,-0.50,+1.21,load
7986.7,3252,2003,28.81,28.36,-0.45,+1.26,load
7991.7,3251,2003,28.73,28.31,-0.42,+1.29,load
7996.7,3250,2003,28.64,28.25,-0.39,+1.32,load
8001.7,3247,2003,28.56,28.17,-0.39,+1.32,load
8006.7,3247,2004,28.48,28.14,-0.34,+1.37,load
8011.7,3246,2004,28.40,28.09,-0.31,+1.40,load
8016.7,3245,2003,28.31,28.04,-0.27,+1.44,load
8021.7,3243,2003,28.23,27.95,-0.28,+1.43,load
8026.7,3242,2004,28.15,27.92,-0.23,+1.48,load
8031.7,3240,2003,28.06,27.86,-0.20,+1.51,load
8036.7,3240,2003,27.98,27.79,-0.19,+1.52,load
8041.7,3238,2004,27.90,27.73,-0.17,+1.54,load
8046.7,3237,2003,27.81,27.67,-0.14,+1.57,load
8051.7,3367,0,27.74,27.67,-0.07,+1.64,idle
8056.7,3378,0,27.74,27.98,+0.24,+1.95,idle
8061.7,3386,0,27.74,28.07,+0.33,+2.04,idle
8066.7,3392,0,27.74,28.12,+0.38,+2.09,idle
8071.7,3396,0,27.74,28.12,+0.38,+2.09,idle
8076.7,3401,0,27.74,28.12,+0.38,+2.09,idle
8081.7,3405,0,27.74,28.11,+0.37,+2.08,idle
8086.7,3407,0,27.74,28.06,+0.32,+2.03,idle
8091.7,3411,0,27.74,28.04,+0.30,+2.01,idle
8096.7,3413,0,27.74,27.99,+0.25,+1.96,idle
8101.7,3415,0,27.74,27.96,+0.22,+1.93,idle
8106.7,3418,0,27.74,27.90,+0.16,+1.87,idle
8111.6,3421,0,27.74,27.87,+0.13,+1.84,idle
8116.6,3422,0,27.74,27.82,+0.08,+1.79,idle
8121.6,3423,0,27.74,27.74,+0.00,+1.71,idle
8126.6,3426,0,27.74,27.73,-0.01,+1.70,idle
8131.6,3426,0,27.74,27.65,-0.09,+1.62,idle
8136.6,3428,0,27.74,27.59,-0.15,+1.56,idle
8141.6,3430,0,27.74,27.55,-0.19,+1.52,idle
8146.6,3430,0,27.74,27.51,-0.23,+1.48,idle
8151.6,3432,0,27.74,27.46,-0.28,+1.43,idle
8156.6,3433,0,27.74,27.40,-0.34,+1.37,idle
8161.6,3435,0,27.74,27.34,-0.40,+1.31,idle
8166.6,3435,0,27.74,27.31,-0.43,+1.28,idle
8171.6,3437,0,27.74,27.26,-0.48,+1.23,idle
8176.6,3437,0,27.74,27.22,-0.52,+1.19,idle
8181.6,3437,0,27.74,27.15,-0.59,+1.12,idle
8186.6,3438,0,27.74,27.11,-0.63,+1.08,idle
8191.6,3438,0,27.74,27.04,-0.70,+1.01,idle
8196.6,3440,0,27.74,27.03,-0.71,+1.00,idle
8201.6,3441,0,27.74,27.00,-0.74,+0.97,idle
8206.6,3441,0,27.74,26.94,-0.80,+0.91,idle
8211.6,3441,0,27.74,26.90,-0.84,+0.87,idle
8216.6,3442,0,27.74,26.85,-0.89,+0.82,idle
8221.6,3442,0,27.74,26.81,-0.93,+0.78,idle
8226.6,3443,0,27.74,26.76,-0.98,+0.73,idle
8231.6,3442,0,27.74,26.73,-1.01,+0.70,idle
8236.6,3443,0,27.74,26.70,-1.04,+0.67,idle
8241.6,3445,0,27.74,26.67,-1.07,+0.64,idle
8246.6,3445,0,27.74,26.65,-1.09,+0.62,idle
8251.6,3445,0,27.74,26.61,-1.13,+0.58,idle
8256.6,3446,0,27.74,26.59,-1.15,+0.56,idle
8261.6,3445,0,27.74,26.54,-1.20,+0.51,idle
8266.6,3446,0,27.74,26.50,-1.24,+0.47,idle
8271.6,3447,0,27.74,26.48,-1.26,+0.45,idle
8276.6,3447,0,27.74,26.45,-1.29,+0.42,idle
8281.6,3447,0,27.74,26.41,-1.33,+0.38,idle
8286.6,3447,0,27.74,26.39,-1.35,+0.36,idle
8291.6,3450,0,27.74,26.38,-1.36,+0.35,idle
8296.6,3448,0,27.74,26.33,-1.41,+0.30,idle
8301.6,3450,0,27.74,26.33,-1.41,+0.30,idle
8306.5,3448,0,27.74,26.28,-1.46,+0.25,idle
8311.5,3448,0,27.74,26.26,-1.48,+0.23,idle
8316.5,3451,0,27.74,26.27,-1.47,+0.24,idle
8321.5,3450,0,27.74,26.23,-1.51,+0.20,idle
8326.5,3450,0,27.74,26.22,-1.52,+0.19,idle
8331.5,3450,0,27.74,26.20,-1.54,+0.17,idle
8336.5,3450,0,27.74,26.17,-1.57,+0.14,idle
8341.5,3450,0,27.74,26.15,-1.59,+0.12,idle
8346.5,3450,0,27.74,26.12,-1.62,+0.09,idle
8351.5,3451,0,27.74,26.12,-1.62,+0.09,idle
8356.5,3452,0,27.74,26.10,-1.64,+0.07,idle
8361.5,3452,0,27.74,26.09,-1.65,+0.06,idle
8366.5,3451,0,27.74,26.06,-1.68,+0.03,idle
8371.5,3451,0,27.74,26.04,-1.70,+0.01,idle
8376.5,3452,0,27.74,26.03,-1.71,+0.00,idle
8381.5,3452,0,27.74,26.01,-1.73,-0.02,idle
8386.5,3452,0,27.74,25.99,-1.75,-0.04,idle
8391.5,3452,0,27.74,25.98,-1.76,-0.05,idle
8396.5,3452,0,27.74,25.96,-1.78,-0.07,idle
8401.5,3453,0,27.74,25.96,-1.78,-0.07,idle
8406.5,3453,0,27.74,25.94,-1.80,-0.09,idle
8411.5,3452,0,27.74,25.92,-1.82,-0.11,idle
8416.5,3455,0,27.74,25.92,-1.82,-0.11,idle
8421.5,3453,0,27.74,25.91,-1.83,-0.12,idle
8426.5,3455,0,27.74,25.91,-1.83,-0.12,idle
8431.5,3453,0,27.74,25.90,-1.84,-0.13,idle
8436.5,3455,0,27.74,25.91,-1.83,-0.12,idle
8441.5,3455,0,27.74,25.90,-1.84,-0.13,idle
8446.5,3455,0,27.74,25.90,-1.84,-0.13,idle
8451.5,3455,0,27.74,25.87,-1.87,-0.16,idle
8456.5,3455,0,27.74,25.88,-1.86,-0.15,idle
8461.5,3455,0,27.74,25.86,-1.88,-0.17,idle
8466.5,3456,0,27.74,25.86,-1.88,-0.17,idle
8471.5,3456,0,27.74,25.85,-1.89,-0.18,idle
8476.5,3456,0,27.74,25.84,-1.90,-0.19,idle
8481.5,3456,0,27.74,25.83,-1.91,-0.20,idle
8486.5,3456,0,27.74,25.83,-1.91,-0.20,idle
8491.5,3456,0,27.74,25.83,-1.91,-0.20,idle
8496.4,3456,0,27.74,25.82,-1.92,-0.21,idle
8501.4,3456,0,27.74,25.81,-1.93,-0.22,idle
8506.4,3456,0,27.74,25.81,-1.93,-0.22,idle
8511.4,3457,0,27.74,25.80,-1.94,-0.23,idle
8516.4,3457,0,27.74,25.79,-1.95,-0.24,idle
8521.4,3457,0,27.74,25.79,-1.95,-0.24,idle
8526.4,3456,0,27.74,25.78,-1.96,-0.25,idle
8531.4,3457,0,27.74,25.78,-1.96,-0.25,idle
8536.4,3457,0,27.74,25.77,-1.97,-0.26,idle
8541.4,3457,0,27.74,25.78,-1.96,-0.25,idle
8546.4,3457,0,27.74,25.77,-1.97,-0.26,idle
8551.4,3457,0,27.74,25.76,-1.98,-0.27,idle
8556.4,3457,0,27.74,25.76,-1.98,-0.27,idle
8561.4,3457,0,27.74,25.75,-1.99,-0.28,idle
8566.4,3458,0,27.74,25.75,-1.99,-0.28,idle
8571.4,3457,0,27.74,25.74,-2.00,-0.29,idle
8576.4,3458,0,27.74,25.75,-1.99,-0.28,idle
8581.4,3457,0,27.74,25.74,-2.00,-0.29,idle
8586.4,3458,0,27.74,25.75,-1.99,-0.28,idle
8591.4,3457,0,27.74,25.73,-2.01,-0.30,idle
8596.4,3457,0,27.74,25.73,-2.01,-0.30,idle
8601.4,3458,0,27.74,25.74,-2.00,-0.29,idle
8606.4,3457,0,27.74,25.72,-2.02,-0.31,idle
8611.4,3457,0,27.74,25.72,-2.02,-0.31,idle
8616.4,3458,0,27.74,25.73,-2.01,-0.30,idle
8621.4,3458,0,27.74,25.72,-2.02,-0.31,idle
8626.4,3458,0,27.74,25.72,-2.02,-0.31,idle
8631.4,3457,0,27.74,25.71,-2.03,-0.32,idle
8636.4,3458,0,27.74,25.72,-2.02,-0.31,idle
8641.4,3458,0,27.74,25.71,-2.03,-0.32,idle
8646.4,3458,0,27.74,25.73,-2.01,-0.30,idle
8651.4,3458,0,27.74,25.71,-2.03,-0.32,idle
8656.4,3316,2004,27.70,25.25,-2.45,-0.74,load
8661.4,3303,2003,27.62,24.94,-2.68,-0.97,load
8666.4,3293,2002,27.54,24.74,-2.80,-1.09,load
8671.4,3286,2003,27.45,24.57,-2.88,-1.17,load
8676.4,3278,2002,27.37,24.42,-2.95,-1.24,load
8681.4,3271,2003,27.29,24.30,-2.99,-1.28,load
8686.3,3265,2003,27.20,24.20,-3.00,-1.29,load
8691.3,3258,2002,27.12,24.08,-3.04,-1.33,load
8696.3,3252,2002,27.04,23.96,-3.08,-1.37,load
8701.3,3247,2003,26.95,23.88,-3.07,-1.36,load
8706.3,3241,2003,26.87,23.77,-3.10,-1.39,load
8711.3,3238,2003,26.79,23.70,-3.09,-1.38,load
8716.3,3233,2003,26.71,23.61,-3.10,-1.39,load
8721.3,3228,2002,26.62,23.51,-3.11,-1.40,load
8726.3,3223,2002,26.54,23.46,-3.08,-1.37,load
8731.3,3221,2003,26.46,23.39,-3.07,-1.36,load
8736.3,3218,2002,26.37,23.32,-3.05,-1.34,load
8741.3,3215,2002,26.29,23.29,-3.00,-1.29,load
8746.3,3211,2002,26.21,23.21,-3.00,-1.29,load
8751.3,3208,2002,26.13,23.14,-2.99,-1.28,load
8756.3,3206,2002,26.04,23.10,-2.94,-1.23,load
8761.3,3202,2002,25.96,23.04,-2.92,-1.21,load
8766.3,3201,2002,25.88,23.00,-2.88,-1.17,load
8771.3,3198,2002,25.79,22.95,-2.84,-1.13,load
8776.3,3195,2002,25.71,22.90,-2.81,-1.10,load
8781.3,3193,2002,25.63,22.85,-2.78,-1.07,load
8786.3,3191,2003,25.54,22.81,-2.73,-1.02,load
8791.3,3190,2002,25.46,22.78,-2.68,-0.97,load
8796.3,3187,2003,25.38,22.73,-2.65,-0.94,load
8801.3,3187,2003,25.30,22.71,-2.59,-0.88,load
8806.3,3183,2003,25.21,22.66,-2.55,-0.84,load
8811.3,3182,2003,25.13,22.61,-2.52,-0.81,load
8816.3,3181,2002,25.05,22.58,-2.47,-0.76,load
8821.3,3178,2002,24.96,22.54,-2.42,-0.71,load
8826.3,3177,2003,24.88,22.48,-2.40,-0.69,load
8831.3,3176,2002,24.80,22.44,-2.36,-0.65,load
8836.3,3175,2002,24.71,22.41,-2.30,-0.59,load
8841.3,3172,2003,24.63,22.35,-2.28,-0.57,load
8846.3,3171,2002,24.55,22.31,-2.24,-0.53,load
8851.3,3170,2002,24.47,22.28,-2.19,-0.48,load
8856.3,3168,2003,24.38,22.22,-2.16,-0.45,load
8861.3,3167,2002,24.30,22.17,-2.13,-0.42,load
8866.2,3165,2002,24.22,22.12,-2.10,-0.39,load
8871.2,3163,2002,24.13,22.04,-2.09,-0.38,load
8876.2,3162,2003,24.05,22.00,-2.05,-0.34,load
8881.2,3160,2003,23.97,21.94,-2.03,-0.32,load
8886.2,3160,2002,23.88,21.90,-1.98,-0.27,load
8891.2,3158,2002,23.80,21.84,-1.96,-0.25,load
8896.2,3156,2002,23.72,21.77,-1.95,-0.24,load
8901.2,3153,2002,23.64,21.70,-1.94,-0.23,load
8906.2,3152,2003,23.55,21.63,-1.92,-0.21,load
8911.2,3151,2002,23.47,21.58,-1.89,-0.18,load
8916.2,3148,2002,23.39,21.49,-1.90,-0.19,load
8921.2,3147,2003,23.30,21.44,-1.86,-0.15,load
8926.2,3145,2003,23.22,21.37,-1.85,-0.14,load
8931.2,3143,2002,23.14,21.30,-1.84,-0.13,load
8936.2,3143,2003,23.06,21.23,-1.83,-0.12,load
8941.2,3141,2003,22.97,21.16,-1.81,-0.10,load
8946.2,3140,2002,22.89,21.10,-1.79,-0.08,load
8951.2,3138,2002,22.81,21.01,-1.80,-0.09,load
8956.2,3136,2002,22.72,20.94,-1.78,-0.07,load
8961.2,3133,2003,22.64,20.87,-1.77,-0.06,load
8966.2,3132,2003,22.56,20.77,-1.79,-0.08,load
8971.2,3130,2002,22.47,20.69,-1.78,-0.07,load
8976.2,3128,2002,22.39,20.62,-1.77,-0.06,load
8981.2,3127,2003,22.31,20.52,-1.79,-0.08,load
8986.2,3126,2003,22.23,20.47,-1.76,-0.05,load
8991.2,3125,2003,22.14,20.38,-1.76,-0.05,load
8996.2,3122,2003,22.06,20.29,-1.77,-0.06,load
9001.2,3120,2003,21.98,20.21,-1.77,-0.06,load
9006.2,3118,2003,21.89,20.12,-1.77,-0.06,load
9011.2,3117,2003,21.81,20.02,-1.79,-0.08,load
9016.2,3116,2002,21.73,19.96,-1.77,-0.06,load
9021.2,3113,2003,21.64,19.86,-1.78,-0.07,load
9026.1,3111,2002,21.56,19.79,-1.77,-0.06,load
9031.1,3110,2002,21.48,19.71,-1.77,-0.06,load
9036.1,3108,2003,21.40,19.62,-1.78,-0.07,load
9041.1,3106,2002,21.31,19.54,-1.77,-0.06,load
9046.1,3238,0,21.23,19.59,-1.64,+0.07,idle
9051.1,3255,0,21.23,19.95,-1.28,+0.43,idle
9056.1,3263,0,21.23,19.99,-1.24,+0.47,idle
9061.1,3271,0,21.23,20.04,-1.19,+0.52,idle
9066.1,3276,0,21.23,20.08,-1.15,+0.56,idle
9071.1,3281,0,21.23,20.10,-1.13,+0.58,idle
9076.1,3285,0,21.23,20.09,-1.14,+0.57,idle
9081.1,3291,0,21.23,20.12,-1.11,+0.60,idle
9086.1,3293,0,21.23,20.09,-1.14,+0.57,idle
9091.1,3297,0,21.23,20.09,-1.14,+0.57,idle
9096.1,3301,0,21.23,20.08,-1.15,+0.56,idle
9101.1,3303,0,21.23,20.05,-1.18,+0.53,idle
9106.1,3306,0,21.23,20.02,-1.21,+0.50,idle
9111.1,3307,0,21.23,20.00,-1.23,+0.48,idle
9116.1,3308,0,21.23,19.92,-1.31,+0.40,idle
9121.1,3311,0,21.23,19.90,-1.33,+0.38,idle
9126.1,3312,0,21.23,19.86,-1.37,+0.34,idle
9131.1,3315,0,21.23,19.84,-1.39,+0.32,idle
9136.1,3317,0,21.23,19.82,-1.41,+0.30,idle
9141.1,3317,0,21.23,19.78,-1.45,+0.26,idle
9146.1,3318,0,21.23,19.73,-1.50,+0.21,idle
9151.1,3320,0,21.23,19.72,-1.51,+0.20,idle
9156.1,3321,0,21.23,19.68,-1.55,+0.16,idle
9161.1,3322,0,21.23,19.65,-1.58,+0.13,idle
9166.1,3323,0,21.23,19.61,-1.62,+0.09,idle
9171.1,3325,0,21.23,19.58,-1.65,+0.06,idle
9176.1,3326,0,21.23,19.57,-1.66,+0.05,idle
9181.1,3326,0,21.23,19.54,-1.69,+0.02,idle
9186.1,3326,0,21.23,19.48,-1.75,-0.04,idle
9191.1,3328,0,21.23,19.35,-1.88,-0.17,idle
9196.0,3328,0,21.23,19.20,-2.03,-0.32,idle
9201.0,3328,0,21.23,19.11,-2.12,-0.41,idle
9206.0,3330,0,21.23,19.02,-2.21,-0.50,idle
9211.0,3331,0,21.23,18.94,-2.29,-0.58,idle
9216.0,3331,0,21.23,18.85,-2.38,-0.67,idle
9221.0,3332,0,21.23,18.78,-2.45,-0.74,idle
9226.0,3332,0,21.23,18.71,-2.52,-0.81,idle
9231.0,3333,0,21.23,18.65,-2.58,-0.87,idle
9236.0,3333,0,21.23,18.60,-2.63,-0.92,idle
9241.0,3335,0,21.23,18.58,-2.65,-0.94,idle
9246.0,3335,0,21.23,18.55,-2.68,-0.97,idle
9251.0,3336,0,21.23,18.50,-2.73,-1.02,idle
9256.0,3336,0,21.23,18.48,-2.75,-1.04,idle
9261.0,3336,0,21.23,18.45,-2.78,-1.07,idle
9266.0,3336,0,21.23,18.42,-2.81,-1.10,idle
9271.0,3336,0,21.23,18.39,-2.84,-1.13,idle
9276.0,3337,0,21.23,18.38,-2.85,-1.14,idle
9281.0,3337,0,21.23,18.37,-2.86,-1.15,idle
9286.0,3338,0,21.23,18.35,-2.88,-1.17,idle
9291.0,3338,0,21.23,18.33,-2.90,-1.19,idle
9296.0,3338,0,21.23,18.31,-2.92,-1.21,idle
9301.0,3340,0,21.23,18.34,-2.89,-1.18,idle
9306.0,3340,0,21.23,18.33,-2.90,-1.19,idle
9311.0,3340,0,21.23,18.33,-2.90,-1.19,idle
9316.0,3341,0,21.23,18.34,-2.89,-1.18,idle
9321.0,3340,0,21.23,18.31,-2.92,-1.21,idle
9326.0,3341,0,21.23,18.33,-2.90,-1.19,idle
9331.0,3341,0,21.23,18.32,-2.91,-1.20,idle
9336.0,3341,0,21.23,18.31,-2.92,-1.21,idle
9341.0,3342,0,21.23,18.33,-2.90,-1.19,idle
9346.0,3342,0,21.23,18.31,-2.92,-1.21,idle
9351.0,3342,0,21.23,18.33,-2.90,-1.19,idle
9356.0,3343,0,21.23,18.33,-2.90,-1.19,idle
9361.0,3342,0,21.23,18.32,-2.91,-1.20,idle
9366.0,3342,0,21.23,18.32,-2.91,-1.20,idle
9370.9,3343,0,21.23,18.33,-2.90,-1.19,idle
9375.9,3343,0,21.23,18.34,-2.89,-1.18,idle
9380.9,3343,0,21.23,18.33,-2.90,-1.19,idle
9385.9,3343,0,21.23,18.35,-2.88,-1.17,idle
9390.9,3343,0,21.23,18.34,-2.89,-1.18,idle
9395.9,3345,0,21.23,18.39,-2.84,-1.13,idle
9400.9,3345,0,21.23,18.38,-2.85,-1.14,idle
9405.9,3345,0,21.23,18.39,-2.84,-1.13,idle
9410.9,3345,0,21.23,18.40,-2.83,-1.12,idle
9415.9,3346,0,21.23,18.40,-2.83,-1.12,idle
9420.9,3345,0,21.23,18.40,-2.83,-1.12,idle
9425.9,3345,0,21.23,18.41,-2.82,-1.11,idle
9430.9,3346,0,21.23,18.42,-2.81,-1.10,idle
9435.9,3346,0,21.23,18.43,-2.80,-1.09,idle
9440.9,3346,0,21.23,18.44,-2.79,-1.08,idle
9445.9,3347,0,21.23,18.45,-2.78,-1.07,idle
9450.9,3346,0,21.23,18.45,-2.78,-1.07,idle
9455.9,3347,0,21.23,18.46,-2.77,-1.06,idle
9460.9,3347,0,21.23,18.47,-2.76,-1.05,idle
9465.9,3347,0,21.23,18.47,-2.76,-1.05,idle
9470.9,3347,0,21.23,18.47,-2.76,-1.05,idle
9475.9,3347,0,21.23,18.48,-2.75,-1.04,idle
9480.9,3347,0,21.23,18.49,-2.74,-1.03,idle
9485.9,3348,0,21.23,18.51,-2.72,-1.01,idle
9490.9,3348,0,21.23,18.51,-2.72,-1.01,idle
9495.9,3348,0,21.23,18.51,-2.72,-1.01,idle
9500.9,3347,0,21.23,18.51,-2.72,-1.01,idle
9505.9,3348,0,21.23,18.52,-2.71,-1.00,idle
9510.9,3348,0,21.23,18.53,-2.70,-0.99,idle
9515.9,3348,0,21.23,18.54,-2.69,-0.98,idle
9520.8,3348,0,21.23,18.53,-2.70,-0.99,idle
9525.8,3350,0,21.23,18.57,-2.66,-0.95,idle
9530.8,3348,0,21.23,18.55,-2.68,-0.97,idle
9535.8,3350,0,21.23,18.57,-2.66,-0.95,idle
9540.8,3348,0,21.23,18.56,-2.67,-0.96,idle
9545.8,3350,0,21.23,18.59,-2.64,-0.93,idle
9550.8,3350,0,21.23,18.60,-2.63,-0.92,idle
9555.8,3348,0,21.23,18.57,-2.66,-0.95,idle
9560.8,3350,0,21.23,18.62,-2.61,-0.90,idle
9565.8,3350,0,21.23,18.62,-2.61,-0.90,idle
9570.8,3351,0,21.23,18.63,-2.60,-0.89,idle
9575.8,3350,0,21.23,18.62,-2.61,-0.90,idle
9580.8,3350,0,21.23,18.64,-2.59,-0.88,idle
9585.8,3351,0,21.23,18.64,-2.59,-0.88,idle
9590.8,3351,0,21.23,18.66,-2.57,-0.86,idle
9595.8,3351,0,21.23,18.66,-2.57,-0.86,idle
9600.8,3350,0,21.23,18.66,-2.57,-0.86,idle
9605.8,3351,0,21.23,18.67,-2.56,-0.85,idle
9610.8,3351,0,21.23,18.67,-2.56,-0.85,idle
9615.8,3351,0,21.23,18.69,-2.54,-0.83,idle
9620.8,3351,0,21.23,18.69,-2.54,-0.83,idle
9625.8,3351,0,21.23,18.69,-2.54,-0.83,idle
9630.8,3352,0,21.23,18.71,-2.52,-0.81,idle
9635.8,3351,0,21.23,18.71,-2.52,-0.81,idle
9640.8,3352,0,21.23,18.70,-2.53,-0.82,idle
9645.8,3351,0,21.23,18.71,-2.52,-0.81,idle
9650.8,3202,2002,21.20,18.54,-2.66,-0.95,load
9655.8,3187,2002,21.12,18.49,-2.63,-0.92,load
9660.8,3176,2003,21.03,18.51,-2.52,-0.81,load
9665.8,3165,2003,20.95,18.52,-2.43,-0.72,load
9670.8,3155,2003,20.87,18.52,-2.35,-0.64,load
9675.8,3145,2003,20.78,18.50,-2.28,-0.57,load
9680.8,3136,2002,20.70,18.46,-2.24,-0.53,load
9685.8,3128,2002,20.62,18.41,-2.21,-0.50,load
9690.7,3121,2002,20.54,18.38,-2.16,-0.45,load
9695.7,3112,2003,20.45,18.31,-2.14,-0.43,load
9700.7,3106,2003,20.37,18.24,-2.13,-0.42,load
9705.7,3101,2002,20.29,18.18,-2.11,-0.40,load
9710.7,3095,2003,20.20,18.07,-2.13,-0.42,load
9715.7,3088,2003,20.12,17.98,-2.14,-0.43,load
9720.7,3083,2003,20.04,17.92,-2.12,-0.41,load
9725.7,3078,2003,19.95,17.82,-2.13,-0.42,load
9730.7,3075,2002,19.87,17.75,-2.12,-0.41,load
9735.7,3070,2003,19.79,17.66,-2.13,-0.42,load
9740.7,3065,2003,19.71,17.55,-2.16,-0.45,load
9745.7,3062,2003,19.62,17.47,-2.15,-0.44,load
9750.7,3058,2002,19.54,17.36,-2.18,-0.47,load
9755.7,3056,2003,19.46,17.30,-2.16,-0.45,load
9760.7,3052,2002,19.37,17.19,-2.18,-0.47,load
9765.7,3050,2003,19.29,17.10,-2.19,-0.48,load
9770.7,3046,2003,19.21,17.01,-2.20,-0.49,load
9775.7,3043,2002,19.12,16.90,-2.22,-0.51,load
9780.7,3041,2003,19.04,16.84,-2.20,-0.49,load
9785.7,3038,2003,18.96,16.73,-2.23,-0.52,load
9790.7,3036,2003,18.88,16.66,-2.22,-0.51,load
9795.7,3033,2002,18.79,16.54,-2.25,-0.54,load
9800.7,3031,2002,18.71,16.46,-2.25,-0.54,load
9805.7,3028,2003,18.63,16.36,-2.27,-0.56,load
9810.7,3027,2003,18.54,16.28,-2.26,-0.55,load
9815.9,3025,2003,18.46,16.19,-2.27,-0.56,load
9820.9,3022,2003,18.37,16.08,-2.29,-0.58,load
9825.9,3020,2003,18.29,16.00,-2.29,-0.58,load
9830.9,3017,2003,18.21,15.88,-2.33,-0.62,load
9835.9,3016,2003,18.13,15.80,-2.33,-0.62,load
9840.9,3012,2003,18.04,15.68,-2.36,-0.65,load
9845.9,3011,2002,17.96,15.59,-2.37,-0.66,load
9850.8,3008,2003,17.88,15.48,-2.40,-0.69,load
9855.8,3006,2002,17.79,15.37,-2.42,-0.71,load
9860.8,3005,2003,17.71,15.30,-2.41,-0.70,load
9865.8,3002,2003,17.63,15.17,-2.46,-0.75,load
9870.8,3000,2003,17.55,15.07,-2.48,-0.77,load
9875.8,2997,2002,17.46,14.95,-2.51,-0.80,load
9880.8,2996,2002,17.38,14.86,-2.52,-0.81,load
9885.8,2993,2002,17.30,14.73,-2.57,-0.86,load
9890.8,2992,2003,17.21,14.64,-2.57,-0.86,load
9895.8,2988,2004,17.13,14.53,-2.60,-0.89,load
9900.8,2987,2004,17.05,14.42,-2.63,-0.92,load
9905.8,2985,2004,16.96,14.32,-2.64,-0.93,load
9910.8,2982,2003,16.88,14.19,-2.69,-0.98,load
9915.8,2980,2003,16.80,14.08,-2.72,-1.01,load
9920.8,2977,2004,16.72,13.94,-2.78,-1.07,load
9925.8,2976,2003,16.63,13.85,-2.78,-1.07,load
9930.8,2973,2004,16.55,13.71,-2.84,-1.13,load
9935.8,2971,2004,16.47,13.61,-2.86,-1.15,load
9940.8,2968,2003,16.38,13.46,-2.92,-1.21,load
9945.8,2966,2003,16.30,13.36,-2.94,-1.23,load
9950.8,2962,2004,16.22,13.21,-3.01,-1.30,load
9955.8,2961,2004,16.13,13.11,-3.02,-1.31,load
9960.8,2958,2003,16.05,12.97,-3.08,-1.37,load
9965.8,3100,0,15.98,13.01,-2.97,-1.26,idle
9970.8,3120,0,15.98,13.14,-2.84,-1.13,idle
9975.8,3132,0,15.98,13.12,-2.86,-1.15,idle
9980.8,3142,0,15.98,13.03,-2.95,-1.24,idle
9985.8,3150,0,15.98,12.94,-3.04,-1.33,idle
9990.8,3157,0,15.98,12.84,-3.14,-1.43,idle
9995.8,3163,0,15.98,12.72,-3.26,-1.55,idle
10006.8,3168,0,15.98,12.64,-3.34,-1.63,idle
10006.8,3173,0,15.98,12.54,-3.44,-1.73,idle
10010.8,3178,0,15.98,12.46,-3.52,-1.81,idle
